Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
190.79260683059692	600	264.49244588975836	14.461714485451168	303.0963193136533	233.7542321070913	9600000
193.99885630607605	610	243.76583790658046	19.957416739940815	298.65662315435867	212.3642979605246	9760000
197.08012914657593	620	272.782963932109	14.55922520335662	312.10165200136436	258.41373102581974	9920000
200.52061700820923	630	281.0460091864217	24.470881056068226	332.60359254720004	235.12716198814508	10080000
203.633074760437	640	286.8391415663884	17.100093737623176	348.69241451515535	247.2211113710063	10240000
206.74570107460022	650	310.5862624799943	21.29300445938377	383.9715416654368	273.20533644541814	10400000
209.84254693984985	660	272.1758687061711	13.906056545659611	311.55459772614677	239.23669861830805	10560000
212.9393391609192	670	288.5030411715009	23.07449458825558	350.8667097223956	262.8287367817186	10720000
216.05077075958252	680	288.42481797118467	14.876107916097034	322.4885382628972	242.01524347415295	10880000
219.11744260787964	690	265.5737460580928	14.449211472479622	327.85524693117276	239.97929587174426	11040000
222.35380601882935	700	296.3343602169352	21.03739000197845	352.8117346945561	263.9653982852387	11200000
225.4350950717926	710	294.10271555886743	23.46561359408794	370.2441251303786	254.22392921435275	11360000
228.5632050037384	720	293.94567850071667	17.202578041027923	354.2470240954019	262.0570816976465	11520000
231.6757230758667	730	329.1517413995743	18.43382248112399	367.9644161884623	300.1381905526056	11680000
234.819411277771	740	272.44725639074574	15.8708731332678	331.86442684203865	246.00789058231152	11840000
237.92605090141296	750	294.2743253206838	18.899735256597484	364.5950936380116	268.68212889095287	12000000
241.01835703849792	760	324.65162748860575	27.9223167029287	385.7179069490855	295.1344330977315	12160000
244.12462735176086	770	344.947538338264	32.5533841995116	411.79974752710564	280.4479342994471	12320000
247.21909761428833	780	280.52513104725153	15.77292089887585	326.00686429257877	261.9885669005476	12480000
250.31718182563782	790	296.56727410050655	19.293491972198687	372.5546264894405	269.37798048332246	12640000
253.42971777915955	800	308.8240615312245	11.159451626100033	339.6619764718796	292.49049055829744	12800000
256.54227113723755	810	305.7952774816963	35.36265248200095	379.3110118455095	249.15561905014704	12960000
259.6736536026001	820	346.399418015822	21.56237229497196	425.6516789624802	326.953908928812	13120000
262.79638957977295	830	313.3321827056387	18.921446517430276	375.85784807412625	264.4750651192647	13280000
265.90359449386597	840	328.7968294405868	24.421506849148923	416.3540551801919	303.79126019550563	13440000
269.00676345825195	850	335.8976697751339	30.15136805711651	392.52547847109065	278.70759159494395	13600000
272.1191565990448	860	290.29498604089156	17.32447547406066	375.02203990405945	272.34548561359435	13760000
275.2159776687622	870	337.0580956414228	25.354274019453197	464.4030546754214	298.23850906408785	13920000
278.29594564437866	880	314.135654201238	18.60097439944384	360.6382831951789	293.6454538960534	14080000
281.3930902481079	890	319.30957924012677	18.245011766238004	395.0214009761811	304.12741401526165	14240000
284.488929271698	900	379.73494888472976	16.73665059316562	421.5173807627733	345.0332633406945	14400000
287.61700987815857	910	316.3544757426243	18.939286684745596	366.95272135645564	293.28063310411676	14560000
290.72945761680603	920	347.57824434285	23.567400824208356	429.7093083257792	332.1774901643303	14720000
293.83516240119934	930	315.08231690604754	16.4470787800968	406.07460710579306	305.2626595775074	14880000
296.92322182655334	940	319.48048047488066	14.110055343501664	370.42365939711425	302.8830863837317	15040000
300.03556752204895	950	318.8794422667485	19.959601183666244	367.9567389138085	292.34497087036306	15200000
303.1314263343811	960	303.35879534555767	13.710767032309729	346.35791103208834	269.5185068642036	15360000
306.2272062301636	970	350.6714080937316	16.62354228759198	405.7859843470938	305.5221615593818	15520000
309.3241891860962	980	316.22638814393594	36.03776423831237	419.12807422537594	257.7340445051464	15680000
312.42001008987427	990	345.0432978023819	31.022508124134188	417.1512059611017	302.00644707586093	15840000
315.5324625968933	1000	323.85245393926033	17.026098816893953	371.5577956605958	294.8929834678427	16000000
318.89484333992004	1010	331.4215817126356	21.010807991023864	357.6297851033452	291.3656489968268	16160000
322.06876134872437	1020	307.0745563753628	5.596825965568626	357.79176974510955	302.194868728389	16320000
325.1813313961029	1030	352.28141631907243	25.480967494940494	411.9813361166792	302.44625299198077	16480000
328.29378032684326	1040	306.284511584036	4.126546749171411	323.56284342558416	298.5396134728133	16640000
331.4231014251709	1050	330.92564002752573	19.642561858675705	367.21285750790173	305.23871310706465	16800000
334.519814491272	1060	345.5640004281868	39.37640245572636	465.967636805259	298.741827386383	16960000
337.63225173950195	1070	368.91680625979365	33.03671721457898	446.7542467509406	254.5162666327352	17120000
340.7281060218811	1080	316.1638582044859	21.09102333092436	441.93363551338564	291.53319593914347	17280000
343.8406071662903	1090	328.0019484604478	20.66889665754461	396.33020940186924	290.4593800982256	17440000
346.9364535808563	1100	366.5158614003282	37.927305724268116	459.621930412947	298.05032605726274	17600000
350.0578751564026	1110	323.62749534876934	17.992379055977835	400.3267447948411	310.35222947909364	17760000
353.16038179397583	1120	391.82832678354345	26.61225622000864	464.90265977801477	332.1263605960174	17920000
356.2884142398834	1130	379.8674662162728	27.155580097201373	435.840233579381	296.5269489321176	18080000
359.4334707260132	1140	324.8074878087589	20.54982689437202	366.563587931184	308.7116011159016	18240000
362.5613422393799	1150	342.6241595566614	13.847158781234366	389.6683136618241	324.15054681931673	18400000
